PetID,AdoptionSpeed,Type,Brightness,Blurriness,Contrast,Colorfulness,Saturation,R_mean,G_mean,B_mean,Brightness_s,Blurriness_s,Contrast_s,Colorfulness_s,Saturation_s,QualityScore
dc3066d92,4,Dog,94.69,2246.41,75.25,23.89,71.62,106.5,90.2,86.5,0.3844559061488673,0.09567210492532548,0.6683107274969173,0.1873137839109299,0.3003816633812859,0.3272268371726652
704737525,1,Dog,97.64,440.58,35.27,34.52,88.0,117.7,91.7,75.5,0.39937297734627836,0.018190220058970724,0.22015469117811903,0.27066018503998746,0.3690810720127501,0.2554918291272211
e7cecd5d2,1,Dog,122.34,1540.86,48.08,45.41,86.24,144.1,115.7,99.6,0.5242718446601943,0.0653994082332467,0.36374845869297157,0.3560451623020229,0.36169945057249503,0.3342328648921861
fa97a865d,1,Cat,181.04,6393.99,88.03,20.05,30.39,184.8,179.9,176.8,0.8210962783171522,0.27363033800041875,0.811568209841946,0.15720558256233338,0.1274587929371304,0.4381918403317961
8019d0c63,4,Dog,132.51,2082.7,63.36,23.86,47.23,140.6,131.0,118.9,0.5756978155339806,0.08864787818666739,0.535029705190001,0.187078563587894,0.19808748899047937,0.3169082902978045
ffd697903,3,Cat,92.8,1297.67,62.14,30.01,69.55,97.5,91.9,84.9,0.37489886731391586,0.054964971115329296,0.5213541082838247,0.2352987298102556,0.29169986998280417,0.29564330930122595
02d9e61ca,4,Dog,177.53,209.22,61.74,15.77,25.78,181.1,177.6,167.5,0.8033474919093851,0.00826336709790582,0.5168703060195045,0.12364748314254351,0.10812397768737156,0.3120505251713421
1ccd49ce2,4,Dog,110.4,358.2,56.47,25.96,44.13,120.5,107.7,97.7,0.4638956310679612,0.014655580765521006,0.4577962111870866,0.2035439862004077,0.18508576940821206,0.2649954357258377
221331819,4,Dog,168.55,529.15,40.4,36.16,63.24,177.4,166.6,155.5,0.7579389158576053,0.02199045072443372,0.2776594552180248,0.28351889603261715,0.2652350794782536,0.32126855946218696
3280fa256,1,Cat,112.42,226.54,62.55,18.85,37.82,115.3,111.0,111.9,0.4741100323624596,0.009006508061277379,0.5259500056047527,0.14779676964089697,0.15862097890366145,0.26309685891460965
f4ab04385,1,Cat,88.76,134.54,41.08,43.73,160.45,125.5,77.4,50.7,0.35447006472491915,0.0050591080248926475,0.28528191906736905,0.3428728242120119,0.6729438409596107,0.3321255513977607
bba70dd12,3,Dog,187.38,872.59,74.17,19.97,20.39,186.9,188.8,180.9,0.8531553398058253,0.03672626668634646,0.656204461383253,0.15657832836757093,0.08551776202659062,0.35763643165391723
ed7754046,1,Cat,127.94,172.44,64.62,19.9,48.58,133.3,127.2,117.7,0.5525889967637541,0.006685265213794618,0.5491536823226095,0.15602948094715383,0.20374952816340225,0.2936413906821429
305524cba,4,Dog,132.2,436.75,52.78,30.04,38.85,139.3,130.0,124.9,0.5741302588996764,0.018025888079195144,0.41643313529873327,0.2355339501332915,0.16294090508744705,0.28141282749966867
32efae9d5,2,Dog,184.42,678.39,48.63,17.95,29.57,178.3,189.4,174.9,0.8381877022653722,0.028393820087803907,0.3699136868064118,0.14074015994981964,0.12401962840246614,0.30025099950237477
ad5118660,1,Cat,103.84,145.05,29.29,27.27,80.89,111.3,104.5,80.6,0.4307241100323625,0.00551005557252747,0.15312184732653286,0.21381527363964245,0.3392609990353563,0.2284864571212843
945a6fa56,1,Cat,132.83,1451.14,57.0,21.42,50.7,144.7,127.4,129.7,0.577315938511327,0.06154983506732892,0.4637372491873108,0.16794731064763996,0.2126410267164367,0.2966382720260087
351586450,0,Dog,128.99,285.84,72.4,21.53,39.17,133.0,128.1,123.0,0.5578984627831716,0.011550864823860144,0.6363636363636364,0.1688097851654383,0.16428301807658433,0.30778115344253815
11cc5a797,4,Cat,115.14,2421.77,76.93,11.77,54.11,116.2,113.4,121.3,0.487864077669903,0.10319619264685186,0.687142697007062,0.09228477340442214,0.22694291825693075,0.31948613179703395
45858d482,4,Cat,109.58,621.04,54.7,44.05,94.81,107.6,111.8,103.2,0.45974919093851135,0.025933131043383642,0.43795538616747,0.34538184099106156,0.39764291406282765,0.33333249264065085
ed10d7ee5,2,Dog,105.02,1955.67,89.12,36.38,45.86,110.6,104.0,95.8,0.4366909385113269,0.08319746267990705,0.8237865710122184,0.2852438450682139,0.19234156775573544,0.36425207700548035
796cc971d,4,Dog,162.35,728.38,50.37,43.35,94.96,198.9,150.6,126.8,0.7265877831715211,0.030538717129313393,0.38941822665620435,0.33989336678689036,0.3982720295264857,0.376942024654083
745facb3c,2,Dog,102.29,1429.9,55.77,20.53,50.18,105.9,101.3,98.0,0.4228863268608415,0.06063850053718966,0.44994955722452634,0.16096910773090795,0.21046009310908861,0.2609807170925108
9699a3d34,2,Cat,129.64,1924.55,52.67,35.29,40.21,132.9,129.5,121.7,0.5611852750809061,0.08186221171107777,0.4152000896760452,0.2766975066645758,0.16864488529128047,0.3007179936847771
9dca0bf20,3,Dog,76.46,295.8,45.48,27.99,65.5,78.8,77.0,67.4,0.2922734627831715,0.011978213784320927,0.3346037439748906,0.21946056139250428,0.27471375246403557,0.22660594687978458
b39ead375,4,Dog,138.63,1420.98,75.06,22.28,43.43,142.2,138.4,130.6,0.6066444174757282,0.060255774359748875,0.6661809214213652,0.17469029324133606,0.18214989724447425,0.3379842607485305
de08c8d31,1,Cat,147.56,1547.32,46.79,19.56,34.72,159.0,143.0,140.8,0.6518001618122978,0.06567658436623634,0.3492881963905391,0.1533636506194135,0.1456192593213941,0.2731495705019762
1ef5b1310,1,Dog,162.82,1234.57,71.95,37.19,71.25,179.9,157.8,144.2,0.7289644012944984,0.05225756956863498,0.6313193588162761,0.29159479379018344,0.2988298452375959,0.40059319374143776
a566e5a44,2,Cat,138.27,664.88,45.6,17.38,33.93,138.7,138.7,135.1,0.6048240291262137,0.027814152973765237,0.3359488846541867,0.13627097381213735,0.14230591787946148,0.24943279168915286
29ac4357e,2,Cat,95.57,736.02,73.95,67.74,142.87,126.1,80.0,95.8,0.3889057443365696,0.030866522958421863,0.6537383701378768,0.5311274894150854,0.5992115086188818,0.4407699270933671
78b51f6a0,4,Cat,72.58,131.16,62.97,9.59,68.04,72.9,73.2,68.7,0.2726537216828479,0.004914083980077644,0.5306579979822889,0.07519209659714599,0.2853667743153127,0.23375693491153463
ec7517f68,2,Cat,131.84,230.52,51.35,32.7,66.98,138.9,130.2,121.7,0.5723098705501619,0.009177276019373154,0.40040354220378876,0.25639015210914223,0.28092102503879546,0.30384037318425233
b898e8d6c,3,Cat,110.64,3306.72,72.06,26.14,35.73,108.9,111.6,110.3,0.46510922330097093,0.14116631940988084,0.6325524044389642,0.20495530813862317,0.14985530344335862,0.3187277117463595
2857efde3,4,Dog,133.72,757.75,72.67,106.04,115.0,103.7,145.5,152.2,0.5818163430420712,0.03179888168440708,0.6393902028920524,0.8314254351575976,0.4823218554712075,0.5133505436494671
435f419f9,1,Dog,141.25,662.35,66.9,30.72,57.44,154.0,138.3,123.2,0.6198927993527509,0.027705599472764658,0.5747113552292343,0.24086561078877214,0.2409092815501405,0.3408169292787325
052b0ada8,3,Dog,112.9,2994.63,63.64,43.13,103.98,130.1,107.8,94.2,0.47653721682847905,0.12777562291688835,0.5381683667750251,0.3381684177512937,0.43610283940779265,0.3833504927358957
3679001f5,3,Dog,148.74,1000.37,68.75,28.61,71.77,159.5,146.9,129.9,0.6577669902912622,0.042208862084707775,0.595448940701715,0.2243217814019131,0.301010778844944,0.3641514706649084
972fba985,4,Cat,123.11,197.43,42.31,32.83,75.45,132.2,122.0,104.9,0.5281654530744337,0.007757499201938689,0.29906961103015356,0.25740944017563117,0.31644507822002266,0.28176941634043595
7af09e92f,4,Cat,81.25,1816.61,77.18,13.12,44.97,81.2,81.0,82.8,0.31649474110032366,0.07723088171186725,0.6899450734222621,0.1028696879410381,0.1886088160046974,0.2750298400360377
35df10380,3,Cat,120.69,60.23,65.12,9.41,26.39,123.0,119.3,122.1,0.5159283980582524,0.0018707243650692852,0.5547584351530097,0.07378077465893053,0.11068238057291448,0.2514041425616353
13e385580,2,Cat,152.81,129.89,37.72,12.22,21.37,150.2,154.7,150.3,0.6783474919093851,0.00485959269696668,0.24761798004707986,0.0958130782499608,0.0896279830558235,0.22325322519184324
c6cdbebfa,1,Cat,97.97,83.33,51.81,11.94,35.88,98.3,98.1,96.6,0.4010416666666667,0.00286186502637893,0.40555991480775694,0.09361768856829229,0.15048441890701675,0.21071311079522234
bebab9790,1,Cat,106.5,808.42,45.52,20.52,61.76,116.2,104.4,91.8,0.4441747572815534,0.033972955160968106,0.3350521242013227,0.16089070095656263,0.2590278069034937,0.24662366890078014
75f574b0a,2,Dog,118.27,992.59,69.38,26.34,66.41,127.4,117.0,101.0,0.5036913430420712,0.041875049342500456,0.6025109292680192,0.20652344362552924,0.27853038627689464,0.3266262303110029
4a1702099,4,Dog,121.49,517.94,66.64,9.36,20.98,120.2,121.9,122.6,0.5199737055016181,0.02150946861130467,0.5717968837574262,0.073388740787204,0.08799228285031246,0.2549322163015731
348665874,4,Cat,134.82,673.34,84.37,16.55,33.24,139.2,133.1,131.8,0.587378640776699,0.028177142151024095,0.7705414191234167,0.12976321154147719,0.13941198674663424,0.3310544800678502
61ac348d1,2,Dog,80.79,2321.69,62.78,26.76,116.13,83.4,83.5,60.1,0.31416868932038844,0.09890210791161944,0.5285281919067368,0.209816528148032,0.48706119196409847,0.327695341850175
93b692cd7,2,Cat,126.51,846.98,66.89,14.03,48.68,131.3,126.9,112.1,0.5453580097087379,0.03562743065447893,0.5745992601726263,0.11000470440646071,0.20416893847250764,0.2939516686829623
9bfb6a77f,2,Dog,108.84,4132.53,40.64,19.67,38.97,114.6,107.4,101.1,0.4560072815533981,0.1765989544538686,0.28034973657661694,0.15422612513721187,0.16344419745837352,0.24612525903589383
ca76729c9,3,Dog,121.21,2742.16,51.79,23.24,50.21,124.3,121.0,114.2,0.5185578478964401,0.11694301327356169,0.4053357246945409,0.18221734357848515,0.21058591620182024,0.2867279691289696
d09a7dda3,2,Dog,103.72,164.83,57.08,45.78,88.86,115.1,103.2,76.6,0.4301173139158576,0.0063587465803501865,0.46463400964017476,0.3589462129527991,0.3726880006710565,0.32654885675204764
911464bd8,2,Dog,189.57,202.05,64.17,7.64,11.93,190.0,189.2,190.8,0.8642293689320388,0.007955727334200618,0.5441094047752494,0.05990277559981182,0.05003564987627396,0.30524658530351495
fd9489e42,4,Cat,124.6,797.23,79.9,31.46,122.27,132.6,126.1,95.6,0.5356998381877023,0.03349283117828175,0.7204349288196391,0.2466677120903246,0.5128129849431698,0.4098216590438235
f94ea9d92,3,Dog,120.68,924.04,73.73,11.7,36.0,120.6,121.8,115.0,0.5158778317152104,0.03893380725017248,0.6512722788925008,0.09173592598400501,0.15098771127794322,0.28976151102396636
546aef659,3,Cat,142.32,229.15,39.17,12.15,20.12,145.9,141.5,136.6,0.6253033980582524,0.00911849408404873,0.2638717632552404,0.09526423082954368,0.08438535419200605,0.21558864808381828
881a77dfb,4,Cat,105.44,541.25,71.72,18.05,41.22,105.1,105.1,108.3,0.4388147249190939,0.02250961964226258,0.6287411725142921,0.1415242276932727,0.17288092941324495,0.2808941348364332
6a72cfda7,0,Cat,130.36,647.09,41.71,52.91,108.67,141.8,133.4,84.8,0.5648260517799354,0.02705084594499041,0.2923439076336733,0.41485024306100043,0.4557731829048358,0.3509688462648871
fc9b4b692,4,Dog,136.24,885.51,51.04,45.11,126.73,161.3,133.0,86.9,0.5945590614886732,0.037280618952325706,0.3969285954489406,0.35369295907166376,0.5315186847292707,0.3827959839381748
7b60f948e,1,Dog,134.67,954.57,51.46,15.95,23.62,138.6,133.9,128.0,0.5866201456310679,0.04024374337094233,0.4016365878264768,0.12505880508075898,0.09906471501069497,0.2505247993839882
a8057f0a8,1,Dog,128.52,1795.36,89.75,47.24,55.8,133.6,127.5,120.6,0.5555218446601943,0.07631911811650664,0.8308485595785225,0.37039360200721344,0.23403095248081196,0.4134228153686498
257a99aa2,4,Dog,150.27,757.0,51.71,32.38,45.66,161.0,147.7,135.7,0.6655036407766991,0.03176670179280612,0.4044389642416769,0.25388113533009254,0.19150274713752463,0.30941863785575985
63647ce22,3,Dog,101.23,778.36,50.65,18.27,41.99,107.2,97.8,103.4,0.4175262944983819,0.03268318510560153,0.3925568882412285,0.14324917672886936,0.17611038879335655,0.23242518667348758
3afb76273,4,Dog,133.11,1335.51,70.48,42.98,116.09,158.1,126.6,101.1,0.5787317961165049,0.05658855391290319,0.6148413854948996,0.33699231613611413,0.4868934278404563,0.4148094959001757
49c8a0216,2,Dog,120.19,6099.64,54.7,49.4,104.96,120.0,127.7,81.9,0.5134000809061489,0.2610008032100944,0.43795538616747,0.3873294652657989,0.4402130604370255,0.4079797591973076
99c110585,4,Dog,161.6,1024.52,86.67,20.19,34.3,167.1,160.7,151.5,0.7227953074433657,0.043245054594258765,0.7963232821432574,0.15830327740316763,0.14385773602315144,0.3729049315214402
7f08520d7,2,Cat,57.87,521.53,52.6,19.97,40.8,58.5,58.0,55.6,0.19827063106796114,0.02166350302576794,0.4144154242797892,0.15657832836757093,0.1711194061150023,0.19240945857121833
a6416e28a,2,Cat,124.4,1108.82,51.86,36.32,89.04,142.6,119.6,101.1,0.5346885113268609,0.04686207441020694,0.4061203900907969,0.28477340442214205,0.3734429392274462,0.32917746389549063
de993d8ad,3,Dog,147.3,831.55,83.43,20.02,31.03,152.5,145.5,142.7,0.650485436893204,0.03496538301794179,0.7600044838022644,0.15697036223929747,0.13014301891540495,0.34651373697362253
eff6d721e,2,Cat,49.19,3711.39,68.8,15.37,96.4,49.7,48.7,50.5,0.15437904530744337,0.15852930172209617,0.596009415984755,0.12051121216873137,0.4043115379776035,0.28674810263212586
672cc8af8,2,Cat,121.03,1150.73,58.68,48.57,55.3,119.7,122.8,115.5,0.5176476537216829,0.04866028675286873,0.4825692186974554,0.3808217029951388,0.23193390093528496,0.33232655262048616
597ff6946,4,Dog,120.02,7854.04,62.79,53.92,96.18,130.5,120.0,92.7,0.5125404530744336,0.3362760056430658,0.5286402869633449,0.4227693272698761,0.40338883529757164,0.44072298164965834
f6c14900d,3,Dog,98.27,682.06,55.73,55.61,155.6,116.0,98.8,49.0,0.4025586569579288,0.028551287024037947,0.4495011769980943,0.4360200721342324,0.6526024409679989,0.3938467268164585
5925cf3fa,2,Dog,98.99,319.84,56.94,20.09,55.45,105.2,97.7,89.5,0.40619943365695793,0.013009686576437111,0.4630646788476627,0.15751920965971458,0.23256301639894308,0.25447120502794307
40276ec6a,4,Cat,92.22,2312.49,68.56,17.51,54.09,90.4,92.8,94.2,0.37196601941747576,0.09850736790798094,0.5933191346261629,0.1372902618786263,0.2268590361951097,0.2855883640050711
072ae6d9e,1,Dog,98.29,3330.87,64.86,50.92,161.27,127.9,91.2,57.2,0.402659789644013,0.14220251191943184,0.5518439636812016,0.3992472949662851,0.6763830054942751,0.43446731314104137
6ea2ddaf2,1,Dog,83.94,472.64,48.46,39.03,89.04,78.5,85.7,89.2,0.3300970873786408,0.019565803158606534,0.3680080708440757,0.3060216402697193,0.3734429392274462,0.2794271081756977
d6691251b,2,Dog,148.45,2000.9,73.34,35.34,59.18,155.2,146.2,142.4,0.656300566343042,0.08513812467605576,0.6469005716847887,0.27708954053630236,0.2482070209285744,0.38272716483375263
843d24f0a,4,Dog,148.69,877.03,75.75,27.35,47.17,150.9,148.8,142.9,0.6575141585760518,0.036916771644624154,0.6739154803273175,0.2144425278344049,0.19783584280501615,0.3561249562374829
8a04b2403,3,Dog,116.11,240.02,46.96,39.87,108.51,140.2,110.5,81.6,0.4927690129449839,0.009584887979652013,0.35119381235287517,0.31260780931472476,0.45510212641026715,0.32425152980050054
aea876483,2,Cat,88.05,243.14,49.83,57.1,149.99,121.7,78.2,50.7,0.35087985436893204,0.009718756328712014,0.3833650935993722,0.4477026815116826,0.6290735226271862,0.364147981687177
05935bf08,4,Cat,104.67,2230.76,61.81,33.84,84.8,112.0,102.6,96.0,0.43492111650485443,0.09500061785391875,0.5176549714157606,0.2653285243845068,0.3556599421213773,0.3337130344560836
520dc7925,1,Dog,119.46,536.66,45.82,16.95,29.65,125.0,116.9,118.2,0.5097087378640777,0.02231267870566469,0.33841497589956276,0.1328994825152893,0.12435515664975044,0.225538206326869
15600cfea,1,Dog,68.17,847.7,61.97,15.73,48.56,69.5,69.1,59.8,0.25035396440129454,0.035658323350415855,0.5194484923214885,0.1233338560451623,0.2036656461015812,0.22649205644398845
c251767cf,1,Cat,112.32,195.69,56.11,19.87,47.07,119.2,111.5,98.5,0.47360436893203883,0.007682841853424455,0.45376078914919843,0.15579426062411791,0.19741643249591073,0.25765173861093804
17fdf5bfc,1,Cat,123.53,476.09,64.43,11.62,35.12,127.0,122.5,119.8,0.5302892394822007,0.01971383065997096,0.5470238762470575,0.09110867178924258,0.1472969005578157,0.2670865037472575
7ddc32b12,3,Dog,124.31,3199.55,67.15,21.65,45.71,129.0,123.8,114.3,0.5342334142394822,0.13656802743271398,0.5775137316444344,0.1697506664575819,0.19171245229207734,0.32195565841325796
33a8b9601,2,Dog,62.31,188.15,41.17,40.57,143.21,66.3,64.5,40.7,0.22072208737864082,0.007359326676529446,0.2862907745768411,0.318096283518896,0.6006375036698403,0.2866211951641495
076e5c59d,4,Cat,123.7,387.17,26.02,40.2,91.93,144.5,119.0,93.5,0.5311488673139159,0.01589858271176085,0.1164667638157157,0.3151952328681198,0.38556389716059225,0.27285466877402087
881580d4b,2,Dog,138.71,143.75,58.5,24.22,46.18,143.0,138.6,128.0,0.6070489482200648,0.005454277093752467,0.4805515076785113,0.1899012074643249,0.19368368074487272,0.29532792424030524
896bb46bd,1,Dog,101.63,1693.37,56.31,15.94,43.16,102.5,102.6,94.2,0.4195489482200647,0.0719430819239971,0.45600269028135854,0.12498039830641366,0.18101748940988968,0.2506985216283447
e29fd3f0a,2,Dog,109.68,1199.73,48.1,25.38,52.93,112.1,110.9,97.2,0.4602548543689321,0.05076270633746494,0.3639726488061876,0.1989963932883801,0.22199387660948705,0.25919609588209036
1fb9fdf7f,3,Dog,155.29,2616.62,69.51,31.0,51.48,166.5,153.0,137.9,0.6908879449838188,0.11155652848478191,0.6039681650039233,0.24306100047044063,0.21591242712745878,0.37307721321408466
d7dd2c184,1,Cat,131.85,383.46,52.19,28.88,61.55,142.1,129.6,116.4,0.5723604368932039,0.01573939951464142,0.40981952695886104,0.2264387643092363,0.2581470452543723,0.29650103458606303
07128a0d8,1,Cat,135.94,819.19,62.41,17.25,27.61,139.0,134.4,136.0,0.593042071197411,0.034435058404357934,0.5243806748122407,0.13525168574564841,0.11579918634400033,0.2805817353007317
2831adaff,3,Dog,107.32,2052.56,78.15,8.44,31.58,107.7,107.3,106.1,0.44832119741100324,0.08735467560953004,0.7008182939132384,0.0661753175474361,0.13244977561548463,0.28702385201933844
a85630773,4,Dog,115.66,740.52,71.15,33.89,93.1,129.4,112.7,95.2,0.4904935275080906,0.03105960230802764,0.6223517542876359,0.2657205582562333,0.39047099777712535,0.36001928802742256
0f6488260,2,Cat,157.34,381.12,85.32,10.85,23.95,154.9,159.8,151.4,0.7012540453074434,0.01563899825284642,0.7811904495011769,0.08507135016465422,0.10044876903074278,0.33672072245137274
1ce681aa7,3,Dog,114.22,1247.67,51.15,67.37,112.66,152.5,97.7,98.7,0.4832119741100324,0.05281964500859847,0.39816164107162866,0.5282264387643092,0.4725076542381412,0.38698547063854194
518e71b74,3,Dog,131.33,685.8,56.12,12.17,27.33,134.2,131.4,123.2,0.5697309870550162,0.028711757416821415,0.4538728842058064,0.09542104437823427,0.11462483747850521,0.2524723021068767
d9b4b1930,1,Dog,110.34,284.26,57.63,58.79,96.0,134.1,100.3,99.9,0.4635922330097088,0.01148307251888745,0.47079923775361504,0.46095342637603887,0.4026338967411819,0.3618923732798864
5a3599411,4,Dog,158.61,605.03,62.14,43.21,62.12,170.0,156.4,140.0,0.7076759708737865,0.02524619762400843,0.5213541082838247,0.33879567194605614,0.2605376840162731,0.37072192654878977
e89692f96,2,Dog,121.72,242.38,49.35,37.26,76.65,134.4,118.9,103.2,0.5211367313915858,0.009686147371889706,0.37798453088218803,0.29214364121060055,0.32147800192928744,0.30448581055711027
854b2bc3b,2,Cat,137.52,292.48,61.13,14.75,44.31,133.9,140.5,131.6,0.6010315533980584,0.011835764130834,0.5100325075664163,0.11564999215932256,0.18584070796460178,0.2848781050438466
58695e2f5,2,Cat,187.29,81.29,49.88,15.33,13.37,190.6,186.1,184.8,0.8527002427184466,0.002774335721224312,0.38392556888241225,0.12019758507135016,0.05607515832739168,0.28313457814416504
2885ade43,4,Dog,122.15,513.31,62.54,24.66,52.81,134.5,117.6,112.9,0.5233110841423949,0.02131081141382139,0.5258379105481448,0.19335110553551826,0.22149058423856058,0.297060299175688
d11ac47cb,3,Cat,145.51,1519.88,82.91,35.86,75.26,153.6,146.7,118.3,0.6414340614886731,0.06449922939886246,0.7541755408586481,0.2811666928022581,0.3156481986327224,0.4113847446362328
13bbf723c,2,Cat,71.39,212.06,60.41,29.77,81.82,71.9,70.4,74.9,0.26663632686084143,0.00838522162076813,0.50196166349064,0.2334169672259683,0.34316151491003644,0.27071233882165086
056bb97e4,0,Cat,98.7,184.04,51.86,106.87,156.98,170.7,67.6,70.0,0.40473300970873793,0.007182980870556172,0.4061203900907969,0.8379331974282578,0.6583903032336534,0.4628719762664004
2cf6b6627,1,Dog,137.44,199.81,46.94,24.85,49.8,136.9,136.6,143.0,0.6006270226537217,0.007859616724619076,0.35096962223965916,0.19484083424807905,0.20886633393448809,0.2726326859601134
175c5bce0,0,Cat,119.68,2376.26,48.36,42.15,98.19,114.1,128.7,87.8,0.5108211974110033,0.10124351682450547,0.3668871202779957,0.33048455386545394,0.41181898251059007,0.3442510741779097
956548cd3,4,Cat,120.21,6354.85,65.68,26.98,45.28,127.8,117.7,113.3,0.513501213592233,0.27195097672406987,0.561035758323058,0.21154147718362865,0.18990898796292413,0.3495876827571827
a7cd5b749,3,Cat,130.66,726.56,53.61,34.53,71.25,144.6,127.2,112.0,0.5663430420711975,0.03046062725902839,0.42573702499719757,0.27073859181433274,0.2988298452375959,0.3184218262758704
b414c5dd9,1,Dog,130.88,1319.01,84.57,19.78,31.59,132.3,130.8,127.5,0.567455501618123,0.055880596297682016,0.7727833202555766,0.1550885996550102,0.13249171664639517,0.33673994689455744
c278935de,4,Dog,104.89,243.56,70.13,26.17,56.17,114.9,101.4,96.5,0.43603357605178,0.009736777068008554,0.6109180585136195,0.20519052846165908,0.23558277062450195,0.29949234214391385
5e5b9483c,3,Cat,80.1,157.43,41.47,9.33,28.77,83.8,78.5,78.4,0.31067961165048547,0.0060412383165540234,0.2896536262750812,0.0731535204641681,0.12066434592962294,0.16003846852718234
5b928c0a6,2,Cat,77.85,1576.41,75.25,24.32,58.36,83.5,76.7,68.9,0.2993021844660194,0.06692473509513235,0.6683107274969173,0.19068527520777795,0.24476785639391016,0.2939981557319514
597c27524,1,Cat,153.02,160.92,73.81,40.94,50.67,149.1,154.3,156.5,0.6794093851132688,0.006190982078803834,0.6521690393453649,0.32099733416967224,0.21251520362370507,0.37425638886616297
640e18ef0,3,Dog,97.58,463.45,55.84,59.3,130.65,114.1,91.1,87.9,0.39906957928802594,0.019171492220189407,0.4507342226207824,0.4649521718676493,0.5479595688462022,0.3763774069685698
180b3f500,2,Dog,106.36,617.11,56.67,39.85,104.87,108.8,107.5,94.1,0.44346682847896446,0.0257645084113946,0.4600381123192467,0.3124509957660342,0.4398355911588307,0.3363112072268941
1a018ef15,2,Dog,142.64,322.42,46.71,23.5,28.89,143.7,143.1,137.5,0.6269215210355987,0.013120385403544424,0.3483914359376751,0.18425591971146307,0.12116763830054943,0.2587713800777661
f9159b6df,4,Cat,126.59,956.21,39.21,75.47,104.12,119.1,129.3,132.3,0.5457625404530745,0.04031411006724311,0.26432014348167243,0.5917359259840049,0.4366900138405402,0.375764546765307
a6fc65f2d,4,Cat,94.97,605.98,66.38,16.76,45.79,97.8,93.7,94.0,0.38587176375404536,0.02528695882003632,0.5688824122856181,0.13140975380272857,0.19204798053936165,0.260699773840358
0633474d9,3,Cat,152.83,3903.13,67.53,45.17,80.9,167.3,151.6,121.4,0.6784486245954694,0.16675619827618757,0.5817733437955386,0.3541633997177356,0.3393029400662668,0.4240889012902397
34f6111bf,2,Dog,155.4,788.04,51.81,36.59,71.83,166.0,156.1,124.0,0.6914441747572816,0.03309852023986462,0.40555991480775694,0.28689038732946526,0.30126242503040723,0.3436510844329551
3b1009a30,4,Cat,119.92,387.28,38.49,21.38,72.32,136.2,115.4,100.3,0.5120347896440129,0.015903302429195656,0.2562492994058962,0.16763368355025873,0.30331753554502366,0.25102772211487745
47a142b50,3,Cat,93.98,217.83,73.71,15.13,64.71,95.4,93.4,93.4,0.3808656957928803,0.008632792253484869,0.6510480887792847,0.1186294495844441,0.2714004110221029,0.2861152874864394
311ee8343,4,Dog,98.56,2694.24,60.63,43.15,103.49,103.7,101.4,70.4,0.4040250809061489,0.11488693273287084,0.5044277547360161,0.33832523129998426,0.43404772889317617,0.35914254571363924
e1d1b893a,3,Dog,89.42,387.74,85.23,10.13,39.22,90.7,88.7,89.8,0.3578074433656958,0.015923039429377582,0.780181593991705,0.07942606241179238,0.164492723231137,0.27956617248594157
2fdc23bcb,1,Dog,120.96,79.09,40.53,24.45,52.13,124.3,120.4,115.0,0.5172936893203883,0.002679941372528156,0.2791166909539289,0.19170456327426688,0.21863859413664388,0.24188669581155123
680e24130,4,Cat,91.79,1206.75,52.69,33.3,103.52,105.7,88.3,73.5,0.36979166666666674,0.05106391012284995,0.4154242797892612,0.2610945585698604,0.4341735519859078,0.3063095934269092
865ee6652,3,Dog,112.43,2064.89,68.83,14.5,29.96,113.6,111.9,112.1,0.4741605987055017,0.08788371302744986,0.596345701154579,0.11368982280068997,0.12565532860797718,0.2795470328592395
1e51ad3d5,4,Cat,104.61,3832.81,68.74,28.88,91.53,107.2,98.2,130.7,0.43461771844660196,0.16373901163968133,0.5953368456451069,0.2264387643092363,0.3838862559241706,0.36080371919295945
5b4a22c83,4,Dog,97.96,2780.19,61.72,42.3,89.64,110.5,95.5,77.6,0.4009911003236246,0.11857474831034116,0.5166461159062884,0.3316606554806335,0.3759594010820786,0.34876640422059324
443005b65,1,Cat,183.9,620.29,49.74,16.37,27.53,190.2,182.4,175.0,0.8355582524271845,0.02590095115178268,0.3823562380899002,0.12835188960326172,0.11546365809671602,0.297526197873769
dfedc8f77,2,Cat,118.5,29.6,63.01,35.32,73.11,118.9,123.5,91.7,0.5048543689320388,0.0005564975920859779,0.5311063782087209,0.27693272698761173,0.30663087698695635,0.32401616974148273
4ceff3a2e,4,Cat,100.59,315.71,38.6,28.73,44.76,109.9,96.7,96.4,0.4142900485436894,0.012832482640021145,0.2574823450285842,0.22526266269405676,0.18772805435557605,0.21951911865238555
3aa622eed,3,Cat,137.72,245.42,48.15,10.79,15.0,138.2,138.0,135.1,0.6020428802588997,0.009816583199178941,0.3645331240892276,0.0846009095185824,0.06291154636580967,0.22478100868633968
119835ef9,3,Cat,163.29,94.88,42.67,8.6,18.01,160.1,165.7,159.3,0.7313410194174758,0.003357435357033752,0.30310503306804165,0.06742982593696095,0.07553579666988215,0.23615382208987884
6d1e4b433,4,Cat,74.58,606.11,43.02,18.73,56.6,75.0,73.4,79.6,0.2827669902912622,0.02529253666791382,0.3070283600493218,0.14685588834875332,0.23738623495365516,0.19986600206218125
9a21528ec,0,Cat,136.65,324.84,73.97,28.06,53.5,141.6,135.9,127.6,0.5966322815533981,0.013224219187110194,0.6539625602510928,0.22000940881292141,0.22438451537138782,0.34164259703518207
